Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP01527,18794,2400,Self-Employed,60,Married,1,665,3,1.5,497194,48308,3056084,60,Business,Rural,Graduate,Female,Govt,0
APP01528,268573,0,Business,52,Single,1,651,2,0.585,355353,215350,436623,36,Education,Semi-Urban,Graduate,Female,Private,0
APP01529,99207,0,Business,49,Single,0,749,3,1.5,413642,1145004,4599841,240,Business,Rural,Postgraduate,Male,Private,0
APP01530,68809,60598,Salaried,23,Married,0,791,0,1.487,152558,716097,3563640,240,Personal,Semi-Urban,Graduate,Female,Private,1
APP01531,45791,25015,Salaried,60,Married,0,791,2,1.5,81085,1502914,762289,84,Education,Urban,Postgraduate,Male,Govt,1
APP01532,73132,79720,Self-Employed,54,Married,0,623,2,1.5,271137,1273171,1224616,36,Business,Semi-Urban,Graduate,Male,Govt,0
APP01533,110643,0,Self-Employed,60,Single,3,615,2,1.5,410435,169455,2270257,84,Home,Semi-Urban,Graduate,Male,Govt,0
APP01534,112026,64430,Self-Employed,47,Married,0,534,0,0.069,270852,50420,56286,60,Home,Rural,Graduate,Male,Self,1
APP01535,115636,0,Salaried,33,Single,0,680,0,1.5,33788,385963,4925954,240,Personal,Urban,Graduate,Male,Private,0
APP01536,290383,62306,Business,53,Married,1,750,1,1.5,6495,1718776,2282373,24,Education,Rural,Graduate,Male,Self,1
APP01537,109097,19416,Self-Employed,26,Married,3,623,1,0.982,231042,1149256,2337811,240,Home,Rural,Graduate,Male,Self,0
APP01538,98308,78655,Business,44,Married,0,561,2,0.094,434376,1568623,154152,120,Home,Semi-Urban,Graduate,Female,Private,1
APP01539,87327,73180,Salaried,39,Married,0,830,1,1.5,115002,24771,3301688,60,Personal,Rural,Undergraduate,Male,Private,0
APP01540,137516,50262,Salaried,36,Married,1,623,3,1.5,143609,1994813,4836473,36,Personal,Urban,Graduate,Male,Govt,0
APP01541,289828,0,Business,60,Single,2,671,1,1.5,171625,805912,3348733,84,Education,Rural,Postgraduate,Female,Private,0
APP01542,110863,0,Self-Employed,48,Single,2,642,0,1.343,158275,85555,1378802,120,Business,Semi-Urban,Graduate,Male,Private,0
APP01543,236502,53662,Business,53,Married,3,573,0,1.5,392258,1065521,1153765,12,Education,Urban,Undergraduate,Male,Self,0
APP01544,112031,0,Business,61,Single,4,752,1,1.5,385491,535929,4293734,12,Personal,Rural,Graduate,Female,Govt,1
APP01545,42188,0,Self-Employed,33,Single,2,540,1,1.5,452248,1588096,2799092,36,Business,Semi-Urban,Graduate,Male,Self,0
APP01546,73861,0,Salaried,63,Single,2,769,1,1.5,338268,1748262,3598076,24,Business,Semi-Urban,Postgraduate,Male,Govt,1
APP01547,141839,12213,Salaried,45,Married,1,701,2,1.5,229916,1780787,3230814,12,Education,Semi-Urban,Graduate,Male,Self,0
APP01548,93718,48987,Salaried,62,Married,0,658,1,0.207,370250,942119,546056,240,Personal,Urban,Postgraduate,Female,Private,1
APP01549,148307,59783,Salaried,56,Married,4,659,4,1.5,478963,517863,677939,12,Education,Semi-Urban,Graduate,Male,Private,0
APP01550,147850,0,Salaried,47,Single,1,716,3,1.268,42659,515643,3472334,240,Personal,Rural,Undergraduate,Female,Private,0
APP01551,45948,15802,Salaried,58,Married,0,628,0,1.5,378208,1858263,1809718,84,Home,Urban,Graduate,Male,Private,1
APP01552,58782,60646,Salaried,27,Married,2,694,3,1.5,331187,1210357,898419,60,Education,Urban,Graduate,Male,Private,0
APP01553,75756,43671,Salaried,25,Married,0,608,2,1.5,270669,756168,4663081,240,Home,Urban,Postgraduate,Male,Self,0
APP01554,107789,66945,Salaried,63,Married,2,507,1,0.942,483653,1366893,3047160,240,Home,Semi-Urban,Graduate,Female,Govt,0
APP01555,130217,0,Salaried,51,Single,2,729,1,0.389,271921,1922899,937555,240,Personal,Semi-Urban,Undergraduate,Male,Self,1
APP01556,126031,34600,Salaried,43,Married,1,874,2,0.194,205797,974532,86738,36,Business,Rural,Graduate,Male,Private,1
APP01557,39315,60690,Self-Employed,62,Married,3,725,4,1.059,181863,1008403,1960802,240,Home,Rural,Postgraduate,Male,Self,0
APP01558,132381,0,Salaried,30,Single,0,676,1,1.5,93853,1976148,3048696,12,Home,Semi-Urban,Graduate,Male,Private,0
APP01559,109528,0,Salaried,52,Single,1,648,0,1.5,256897,380929,3558281,60,Education,Urban,Undergraduate,Female,Private,0
APP01560,75359,0,Self-Employed,63,Single,1,650,1,1.5,265133,1483881,855286,84,Personal,Rural,Postgraduate,Male,Self,1
APP01561,154082,0,Business,50,Single,2,648,0,1.5,167573,1419479,4692566,120,Home,Rural,Graduate,Male,Private,0
APP01562,54002,0,Salaried,59,Single,2,695,1,1.5,130409,1618696,2064755,84,Home,Semi-Urban,Graduate,Male,Private,0
APP01563,79102,31247,Self-Employed,51,Married,1,489,2,1.5,70258,268966,3150370,84,Education,Semi-Urban,Graduate,Female,Govt,0
APP01564,250889,28821,Business,38,Married,2,475,1,1.5,388086,775926,4853403,84,Business,Rural,Undergraduate,Male,Govt,0
APP01565,243210,0,Business,56,Single,0,716,0,0.659,482049,1069469,4450787,360,Home,Semi-Urban,Graduate,Male,Private,1
APP01566,95085,0,Salaried,22,Single,3,664,2,1.5,81185,1699765,2445211,36,Home,Urban,Graduate,Female,Private,0
APP01567,85960,0,Self-Employed,34,Single,1,601,0,1.5,28719,1388753,506604,24,Personal,Semi-Urban,Graduate,Female,Private,1
APP01568,36809,9644,Salaried,33,Married,2,598,0,1.5,379325,490553,299811,24,Home,Urban,Graduate,Male,Govt,0
APP01569,74469,6453,Self-Employed,49,Married,0,635,2,1.245,134420,1849259,1865342,240,Home,Urban,Postgraduate,Male,Private,0
APP01570,71076,76629,Business,32,Married,0,646,4,0.197,71686,88106,188973,84,Education,Semi-Urban,Undergraduate,Male,Private,0
APP01571,33100,11263,Salaried,59,Married,1,793,2,1.5,215909,305289,4722389,84,Business,Urban,Postgraduate,Male,Private,1
APP01572,257077,56480,Business,22,Married,3,594,1,1.5,164506,255596,4778593,120,Home,Urban,Undergraduate,Male,Self,0
APP01573,102627,0,Salaried,52,Single,1,741,1,0.465,238513,85480,1324645,360,Education,Urban,Postgraduate,Male,Self,1
APP01574,166283,32021,Business,33,Married,3,727,0,0.72,25520,595503,1983546,180,Education,Semi-Urban,Graduate,Male,Govt,0
APP01575,18372,17958,Self-Employed,47,Married,1,663,2,1.5,324025,182909,3947034,84,Business,Rural,Graduate,Male,Self,0
APP01576,30663,66408,Salaried,61,Married,1,741,1,1.5,399726,1087956,4891192,84,Home,Rural,Postgraduate,Female,Private,0
APP01577,39592,0,Self-Employed,37,Single,0,715,4,0.378,295690,1856213,415218,360,Personal,Urban,Undergraduate,Female,Private,0
APP01578,118827,42563,Salaried,60,Married,3,579,4,0.487,281126,212880,2185048,360,Business,Semi-Urban,Undergraduate,Male,Govt,0
APP01579,69649,17414,Salaried,51,Married,0,632,1,1.5,74451,1891967,1849070,24,Business,Rural,Graduate,Male,Private,0
APP01580,251286,75462,Business,54,Married,3,711,4,0.066,478486,329092,300616,180,Personal,Urban,Graduate,Male,Govt,1
APP01581,140242,55883,Salaried,44,Married,3,632,4,1.5,486461,509125,831801,12,Education,Semi-Urban,Graduate,Female,Private,0
APP01582,33643,0,Self-Employed,55,Single,3,728,1,1.5,24636,198857,2974511,60,Education,Rural,Undergraduate,Male,Govt,0
APP01583,131602,0,Salaried,26,Single,1,773,0,1.5,234292,1509567,1068282,24,Education,Urban,Undergraduate,Male,Govt,1
APP01584,61104,3667,Salaried,39,Married,2,677,2,0.884,262701,184426,1590322,360,Personal,Rural,Undergraduate,Male,Govt,0
APP01585,74162,17660,Business,50,Married,2,631,0,1.5,194159,106177,4733504,120,Personal,Rural,Graduate,Male,Govt,0
APP01586,27534,0,Salaried,27,Single,0,622,1,1.5,147029,995654,1301344,60,Business,Urban,Postgraduate,Male,Govt,0
APP01587,97203,57698,Self-Employed,30,Married,2,650,0,1.5,303850,219885,2567219,36,Education,Urban,Graduate,Male,Private,0
APP01588,75332,4808,Self-Employed,61,Married,0,645,1,1.5,122199,1385091,4188775,60,Personal,Urban,Graduate,Male,Govt,0
APP01589,45632,40499,Self-Employed,52,Married,1,749,4,1.5,366521,684388,2072780,24,Business,Urban,Postgraduate,Female,Private,0
APP01590,166652,0,Business,54,Single,0,633,0,0.354,67871,1505874,382444,84,Business,Semi-Urban,Graduate,Male,Govt,1
APP01591,63352,33351,Self-Employed,48,Married,0,665,2,0.08,135448,322036,215177,360,Personal,Semi-Urban,Graduate,Female,Self,1
APP01592,123470,49662,Salaried,35,Married,1,742,0,1.5,66737,513307,3856508,120,Personal,Urban,Undergraduate,Female,Self,1
APP01593,138538,0,Business,50,Single,1,653,2,1.5,236568,1194451,2919297,24,Education,Rural,Undergraduate,Male,Govt,0
APP01594,61392,36241,Salaried,57,Married,2,644,2,1.5,45975,78331,3731460,120,Home,Urban,Graduate,Male,Private,0
APP01595,109267,1198,Salaried,49,Married,0,749,0,1.413,364508,388829,4334958,360,Home,Urban,Postgraduate,Male,Govt,1
APP01596,151201,0,Business,42,Single,1,772,1,1.5,110687,1161321,3656006,60,Education,Urban,Graduate,Male,Self,0
APP01597,61880,38639,Self-Employed,24,Married,0,683,3,1.5,426345,671013,3268351,12,Home,Semi-Urban,Postgraduate,Female,Private,0
APP01598,298509,0,Business,40,Single,2,812,1,1.5,42939,1938497,1484869,24,Personal,Semi-Urban,Undergraduate,Female,Govt,1
APP01599,93314,67983,Self-Employed,52,Married,2,693,2,1.5,332203,1069250,4411758,84,Personal,Urban,Undergraduate,Male,Private,0
APP01600,188790,74944,Business,56,Married,2,750,2,1.267,13298,1029307,4639669,180,Education,Urban,Postgraduate,Male,Govt,1
APP01601,277701,17674,Business,24,Married,2,836,0,0.288,124002,1003566,1577013,240,Home,Rural,Graduate,Female,Private,1
APP01602,70798,12413,Salaried,47,Married,1,629,3,1.5,200494,1615209,1926355,36,Home,Rural,Graduate,Female,Private,0
APP01603,93310,54986,Salaried,37,Married,2,638,1,0.426,11480,564208,1753842,360,Home,Urban,Graduate,Female,Private,0
APP01604,34017,0,Salaried,32,Single,1,743,1,1.5,491296,163686,4559280,24,Home,Urban,Graduate,Male,Private,0
APP01605,55770,73085,Self-Employed,42,Married,1,667,0,0.457,247034,1853976,272786,60,Business,Semi-Urban,Undergraduate,Male,Govt,1
APP01606,115680,23071,Salaried,37,Married,2,604,1,0.721,458605,83521,462882,60,Home,Semi-Urban,Graduate,Female,Govt,0
APP01607,120446,74229,Salaried,30,Married,0,652,2,1.5,335537,898534,3198424,120,Home,Urban,Graduate,Female,Govt,0
APP01608,133454,0,Salaried,21,Single,2,566,1,0.809,9349,1692494,999677,120,Home,Rural,Graduate,Male,Self,0
APP01609,231595,41371,Business,42,Married,2,681,2,1.5,71964,1365570,2159778,36,Personal,Semi-Urban,Undergraduate,Male,Govt,0
APP01610,40390,67542,Self-Employed,46,Married,1,693,2,0.05,44491,193220,103303,360,Personal,Semi-Urban,Graduate,Male,Private,1
APP01611,117221,5213,Salaried,38,Married,0,766,1,1.5,392032,191733,3145506,84,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01612,114938,63815,Salaried,34,Married,0,774,1,1.5,182850,1327911,3502665,24,Business,Rural,Graduate,Male,Govt,1
APP01613,62232,51299,Salaried,49,Married,3,654,4,1.5,355843,1419875,4999273,120,Business,Rural,Graduate,Female,Private,0
APP01614,120599,0,Salaried,32,Single,2,848,4,1.5,163749,1170609,3620235,36,Home,Urban,Graduate,Male,Private,0
APP01615,114661,63948,Salaried,56,Married,0,594,1,1.151,101440,1417330,3807781,240,Education,Urban,Postgraduate,Female,Private,0
APP01616,130731,75066,Business,55,Married,1,567,2,1.5,264360,1165991,2834763,36,Education,Semi-Urban,Postgraduate,Male,Private,0
APP01617,164766,47128,Business,32,Married,2,580,0,0.394,348398,766582,540585,84,Home,Urban,Undergraduate,Female,Private,1
APP01618,122239,0,Salaried,27,Single,3,586,0,1.5,85345,1048549,4082744,60,Business,Semi-Urban,Graduate,Female,Private,0
APP01619,82172,49504,Salaried,49,Married,0,740,2,1.457,149344,1932452,888206,60,Home,Rural,Graduate,Male,Private,1
APP01620,122305,70500,Salaried,31,Married,0,814,1,1.5,147900,452826,1435335,24,Education,Semi-Urban,Undergraduate,Male,Private,1
APP01621,38746,52340,Salaried,53,Married,3,817,0,0.915,49431,45252,1543433,240,Education,Rural,Graduate,Male,Govt,1
APP01622,146976,34070,Salaried,26,Married,0,529,2,1.5,406072,1667472,1024771,36,Education,Urban,Postgraduate,Male,Private,1
APP01623,88537,73285,Salaried,35,Married,0,748,3,1.5,16223,1191741,4805389,60,Business,Rural,Undergraduate,Female,Govt,0
APP01624,29094,66382,Salaried,52,Married,4,802,3,1.5,306557,335845,4378439,120,Home,Rural,Graduate,Female,Govt,0
APP01625,54648,78926,Self-Employed,31,Married,2,759,1,0.996,61822,899820,3695600,360,Home,Urban,Postgraduate,Male,Private,1
APP01626,27129,79271,Self-Employed,43,Married,0,629,1,1.5,40689,502440,4811739,60,Personal,Semi-Urban,Graduate,Male,Self,0
APP01627,96079,14876,Self-Employed,46,Married,0,693,0,1.5,471918,1921099,552063,36,Home,Urban,Graduate,Male,Self,0
APP01628,120641,79503,Salaried,54,Married,0,603,2,1.5,454612,812457,4172059,84,Home,Rural,Graduate,Female,Govt,0
APP01629,63138,51676,Business,54,Married,0,739,3,0.371,279781,471326,1182233,360,Education,Semi-Urban,Undergraduate,Male,Private,0
APP01630,252645,0,Business,49,Single,3,562,3,1.5,182606,1213984,747690,12,Home,Urban,Graduate,Male,Private,0
APP01631,84491,0,Salaried,24,Single,1,734,2,1.5,464630,1926442,4635041,84,Education,Semi-Urban,Postgraduate,Male,Govt,1
APP01632,44779,0,Salaried,37,Single,2,623,0,0.527,474456,287580,109321,60,Home,Semi-Urban,Undergraduate,Male,Self,1
APP01633,54000,0,Salaried,55,Single,3,709,1,1.5,341182,829122,544915,84,Home,Urban,Postgraduate,Male,Private,1
APP01634,110639,0,Salaried,33,Single,1,659,1,0.725,282410,725800,1114404,180,Personal,Urban,Postgraduate,Female,Self,0
APP01635,78953,0,Salaried,61,Single,0,651,3,1.006,53068,1732030,1103533,180,Home,Semi-Urban,Graduate,Male,Govt,0
APP01636,84529,27653,Self-Employed,59,Married,1,755,0,0.549,366769,718759,855103,180,Business,Semi-Urban,Graduate,Male,Govt,1
APP01637,39102,0,Salaried,35,Single,3,802,1,1.5,180428,4509,3318566,12,Home,Rural,Graduate,Female,Self,0
APP01638,26861,42018,Salaried,49,Married,3,610,0,0.081,353439,201134,154596,360,Personal,Rural,Postgraduate,Female,Private,1
APP01639,68574,60992,Salaried,49,Married,0,694,2,1.5,151118,300821,2745672,180,Business,Semi-Urban,Undergraduate,Male,Self,0
APP01640,128627,0,Business,31,Single,2,593,2,1.5,393213,709861,3437063,60,Home,Rural,Undergraduate,Male,Govt,0
APP01641,103819,44561,Salaried,52,Married,2,643,1,1.5,30270,691295,1832284,60,Personal,Semi-Urban,Undergraduate,Male,Private,0
APP01642,52525,10070,Self-Employed,22,Married,3,621,2,1.5,124693,599934,3009079,24,Business,Semi-Urban,Undergraduate,Male,Private,0
APP01643,139797,0,Salaried,34,Single,0,579,1,1.5,81342,646582,2658789,120,Home,Urban,Graduate,Male,Govt,0
APP01644,102972,33779,Salaried,40,Married,1,764,0,1.5,242838,510122,2680332,36,Business,Urban,Postgraduate,Male,Private,1
APP01645,26360,16616,Self-Employed,42,Married,3,688,1,1.5,387468,230716,4009940,12,Home,Semi-Urban,Undergraduate,Male,Private,0
APP01646,118960,0,Salaried,31,Single,1,636,4,1.5,42988,909129,4626249,84,Home,Urban,Graduate,Female,Govt,0
APP01647,90185,0,Salaried,47,Single,1,675,0,1.496,129291,1561119,1249037,120,Personal,Semi-Urban,Undergraduate,Male,Private,1
APP01648,99426,64390,Salaried,23,Married,0,775,0,1.5,264357,1115626,4363782,84,Home,Rural,Graduate,Female,Private,1
APP01649,59894,13594,Self-Employed,37,Married,0,762,1,1.5,319323,148867,3240809,84,Personal,Urban,Postgraduate,Male,Private,0
APP01650,112386,47754,Self-Employed,64,Married,1,724,1,1.5,40892,93148,4603353,240,Business,Semi-Urban,Postgraduate,Female,Self,0
APP01651,139147,0,Salaried,48,Single,3,626,1,1.5,121441,40492,3687258,12,Business,Rural,Undergraduate,Female,Private,0
APP01652,54883,73226,Self-Employed,49,Married,0,689,1,1.021,427728,1970247,2422391,240,Education,Rural,Graduate,Female,Private,0
APP01653,66348,12669,Salaried,41,Married,1,592,4,1.5,195237,607230,3135413,180,Business,Urban,Postgraduate,Female,Self,0
APP01654,17703,21085,Self-Employed,36,Married,2,673,2,1.5,373634,1929747,229311,12,Education,Urban,Postgraduate,Female,Self,0
APP01655,142182,28787,Salaried,57,Married,0,758,0,1.014,141171,239854,4816465,360,Home,Semi-Urban,Graduate,Male,Govt,1
APP01656,66570,0,Self-Employed,40,Single,1,773,2,0.458,320631,445126,141084,60,Education,Semi-Urban,Undergraduate,Male,Self,1
APP01657,49605,55566,Business,26,Married,2,628,2,1.5,100847,881216,2613238,180,Personal,Urban,Postgraduate,Male,Govt,0
APP01658,136185,0,Business,39,Single,3,746,3,1.5,210160,896699,2847264,36,Education,Urban,Postgraduate,Female,Govt,0
APP01659,89577,77090,Salaried,25,Married,2,730,1,1.472,475379,926808,4544380,240,Personal,Rural,Graduate,Female,Private,0
APP01660,156351,0,Business,23,Single,2,660,0,1.5,95845,1107865,1221369,60,Education,Semi-Urban,Graduate,Male,Private,0
APP01661,35191,0,Salaried,21,Single,0,739,2,1.5,317147,529096,4502710,24,Education,Rural,Postgraduate,Male,Self,0
APP01662,296927,78890,Business,58,Married,3,778,2,1.5,251619,1566230,3964281,24,Business,Rural,Graduate,Male,Private,0
APP01663,79911,5289,Salaried,35,Married,0,748,1,0.406,378436,618279,640108,240,Education,Rural,Graduate,Female,Self,1
APP01664,102303,24744,Salaried,54,Married,2,595,0,1.18,334030,860801,2775314,240,Home,Urban,Undergraduate,Male,Private,0
APP01665,108447,0,Salaried,55,Single,0,657,2,1.5,213884,1866905,3807667,12,Personal,Rural,Postgraduate,Male,Private,0
APP01666,119165,56964,Salaried,45,Married,3,711,0,1.5,16739,367181,3280083,120,Home,Urban,Postgraduate,Male,Private,1
APP01667,79108,0,Self-Employed,44,Single,2,615,0,1.5,353982,1517757,4284595,360,Business,Semi-Urban,Graduate,Male,Self,0
APP01668,42420,0,Business,32,Single,2,804,0,0.443,109034,1970987,521464,360,Home,Semi-Urban,Graduate,Female,Private,1
APP01669,117241,0,Self-Employed,38,Single,0,705,1,1.5,279528,77214,999801,24,Home,Urban,Graduate,Female,Self,0
APP01670,58050,0,Self-Employed,35,Single,1,643,1,1.5,169166,855193,2570959,240,Home,Rural,Graduate,Female,Self,0
APP01671,47976,76086,Self-Employed,64,Married,2,638,0,1.5,138192,1442806,4136200,240,Home,Rural,Postgraduate,Male,Govt,0
APP01672,138219,65095,Salaried,36,Married,2,624,0,0.358,399209,1120880,336619,60,Personal,Urban,Postgraduate,Male,Private,1
APP01673,148326,69560,Salaried,47,Married,0,736,0,1.5,92295,890194,4297907,60,Education,Semi-Urban,Graduate,Male,Self,1
APP01674,108517,0,Salaried,28,Single,4,745,0,1.5,285294,460773,2952934,84,Business,Urban,Graduate,Female,Self,1
APP01675,148089,0,Salaried,45,Single,3,626,1,1.207,331825,445044,2482587,180,Education,Semi-Urban,Graduate,Male,Govt,0
APP01676,75000,0,Salaried,37,Single,0,797,0,1.5,264041,1631748,3556729,12,Home,Rural,Graduate,Male,Private,1
APP01677,96494,67656,Salaried,49,Married,3,649,0,0.546,312532,1026936,2489035,360,Personal,Urban,Graduate,Male,Private,0
APP01678,105241,5877,Salaried,28,Married,1,616,1,1.285,489508,756770,396553,36,Personal,Rural,Undergraduate,Female,Govt,1
APP01679,121172,0,Salaried,35,Single,1,718,0,1.5,381226,1549071,1352194,60,Personal,Urban,Postgraduate,Male,Private,1
APP01680,269603,29684,Business,47,Married,1,584,0,1.181,318260,860830,4910444,180,Personal,Semi-Urban,Postgraduate,Female,Private,0
APP01681,83995,66500,Salaried,27,Married,2,570,2,1.5,191825,1682129,4384037,84,Home,Semi-Urban,Graduate,Male,Private,0
APP01682,67876,0,Salaried,23,Single,2,603,1,1.238,368229,1026573,544807,84,Personal,Urban,Undergraduate,Male,Private,0
APP01683,37622,53606,Self-Employed,49,Married,1,617,3,1.5,438003,1247768,4272816,12,Education,Urban,Postgraduate,Male,Private,0
APP01684,76070,35571,Salaried,64,Married,2,739,1,1.5,40673,1053518,1116979,24,Education,Rural,Undergraduate,Male,Private,1
APP01685,115688,69447,Salaried,44,Married,2,576,3,1.388,144362,1111257,1665847,84,Business,Rural,Graduate,Male,Private,0
APP01686,129065,76752,Salaried,23,Married,2,709,0,1.5,65123,492797,2982303,24,Education,Urban,Undergraduate,Male,Private,0
APP01687,91224,0,Salaried,40,Single,0,747,1,1.5,249636,1674211,2480145,12,Personal,Semi-Urban,Undergraduate,Male,Govt,1
APP01688,50365,78731,Salaried,35,Married,3,795,1,1.5,283771,1580234,4713308,36,Education,Urban,Undergraduate,Female,Govt,1
APP01689,54663,43938,Salaried,45,Married,1,640,3,1.5,78474,437348,825872,12,Home,Urban,Graduate,Male,Govt,0
APP01690,66747,57203,Self-Employed,50,Married,0,646,1,1.5,194916,1455464,4352219,240,Education,Semi-Urban,Graduate,Female,Private,0
APP01691,105037,0,Self-Employed,34,Single,0,842,3,0.713,67904,1756870,1386176,240,Personal,Urban,Graduate,Male,Self,1
APP01692,128376,72649,Salaried,27,Married,1,788,1,0.357,200777,318353,1328790,240,Education,Rural,Graduate,Female,Govt,1
APP01693,108275,40910,Salaried,37,Married,3,658,2,0.495,108798,1122481,1025599,180,Education,Semi-Urban,Undergraduate,Male,Govt,1
APP01694,141375,22761,Salaried,64,Married,1,771,3,1.5,73245,401683,3879033,180,Business,Rural,Graduate,Male,Private,0
APP01695,292193,24992,Business,40,Married,2,699,4,1.5,163701,944439,2587058,24,Home,Semi-Urban,Graduate,Male,Private,0
APP01696,88211,79314,Salaried,56,Married,0,681,2,0.481,378102,1881729,2236059,360,Home,Rural,Graduate,Male,Self,0
APP01697,16634,0,Self-Employed,29,Single,1,878,0,1.5,381817,85401,2749879,180,Business,Semi-Urban,Graduate,Male,Private,1
APP01698,29059,0,Self-Employed,58,Single,4,765,0,1.5,311330,1504022,3084543,84,Business,Semi-Urban,Graduate,Female,Private,1
APP01699,37713,45447,Salaried,42,Married,2,830,0,1.5,396666,1060127,4891104,60,Education,Rural,Undergraduate,Female,Private,1
APP01700,37614,10786,Salaried,22,Married,0,595,0,1.5,225693,1758860,2932597,240,Business,Semi-Urban,Postgraduate,Female,Private,0
APP01701,132625,0,Salaried,44,Single,1,823,0,1.5,51537,966156,4672363,84,Home,Urban,Graduate,Female,Govt,1
APP01702,123097,76587,Salaried,28,Married,0,667,1,0.409,297976,1877392,755824,120,Home,Semi-Urban,Graduate,Male,Govt,1
APP01703,45734,0,Salaried,31,Single,1,666,2,1.5,28472,578776,1868519,60,Business,Rural,Graduate,Male,Govt,0
APP01704,55709,4490,Salaried,33,Married,2,711,0,1.5,184922,883385,3013310,24,Business,Rural,Graduate,Male,Self,1
APP01705,47885,0,Salaried,37,Single,2,720,1,0.99,120735,179669,658492,180,Home,Semi-Urban,Postgraduate,Male,Private,0
APP01706,96622,0,Salaried,28,Single,0,764,1,1.5,91298,1757210,3751885,24,Home,Semi-Urban,Postgraduate,Male,Govt,1
APP01707,262805,0,Business,41,Single,3,750,3,0.05,14507,1166224,173263,180,Home,Rural,Postgraduate,Male,Private,1
APP01708,111128,0,Salaried,38,Single,2,627,0,0.711,211186,1711833,1096853,180,Home,Urban,Postgraduate,Male,Private,1
APP01709,258565,14567,Business,50,Married,1,600,1,1.5,60696,461221,1015356,12,Personal,Semi-Urban,Graduate,Male,Private,0
APP01710,202008,0,Business,38,Single,1,664,4,1.5,470463,224269,1539283,36,Education,Urban,Undergraduate,Female,Govt,0
APP01711,127081,26606,Business,51,Married,2,678,0,1.5,61373,1358324,950000,36,Education,Semi-Urban,Undergraduate,Female,Private,0
APP01712,93441,2260,Business,58,Married,2,687,2,1.5,459480,229005,2194521,120,Personal,Semi-Urban,Undergraduate,Male,Self,0
APP01713,149753,0,Salaried,52,Single,1,789,3,1.5,20979,564107,1828467,36,Business,Urban,Graduate,Female,Govt,0
APP01714,102869,0,Salaried,31,Single,1,694,0,0.935,413265,371012,2670620,360,Home,Urban,Undergraduate,Female,Private,0
APP01715,71558,0,Self-Employed,45,Single,0,890,4,0.17,326225,118756,78911,84,Personal,Semi-Urban,Undergraduate,Male,Govt,1
APP01716,52487,16833,Self-Employed,53,Married,3,795,2,1.5,29997,742723,2388462,120,Business,Urban,Undergraduate,Male,Govt,1
APP01717,240979,0,Business,58,Single,1,655,0,0.131,192216,140854,292051,120,Home,Urban,Graduate,Male,Private,1
APP01718,52651,0,Business,61,Single,0,537,0,1.5,439046,1603262,2415817,240,Business,Rural,Postgraduate,Female,Self,0
APP01719,136841,46729,Salaried,28,Married,2,871,1,1.5,217441,315676,2593239,36,Personal,Urban,Undergraduate,Female,Self,1
APP01720,81399,10518,Salaried,31,Married,3,657,3,0.05,90721,1860696,87539,360,Home,Semi-Urban,Postgraduate,Male,Govt,1
APP01721,73437,78037,Salaried,42,Married,3,754,0,0.913,26746,1467436,1920472,180,Home,Rural,Postgraduate,Male,Private,1
APP01722,114122,22254,Salaried,44,Married,1,626,2,1.5,223465,1523331,3765242,120,Personal,Urban,Undergraduate,Male,Private,0
APP01723,82907,0,Salaried,61,Single,0,807,0,1.5,276747,494065,2586599,12,Education,Urban,Graduate,Male,Private,1
APP01724,65250,0,Self-Employed,37,Single,1,747,2,1.5,344121,1045391,1076151,60,Education,Semi-Urban,Postgraduate,Male,Private,1
APP01725,129352,0,Business,32,Single,0,593,2,1.5,9570,1723969,4247597,84,Home,Rural,Graduate,Female,Govt,0
APP01726,73723,0,Salaried,52,Single,3,523,1,1.5,168388,1492758,419945,24,Personal,Rural,Undergraduate,Female,Private,1
APP01727,116749,59829,Business,35,Married,0,695,1,1.5,56604,1183555,2952387,12,Home,Rural,Graduate,Female,Private,0
APP01728,108439,0,Self-Employed,36,Single,0,719,3,1.5,23467,1740435,4201515,24,Education,Rural,Postgraduate,Female,Self,0
APP01729,128148,64533,Business,42,Married,1,741,1,1.197,263405,1271952,4270076,240,Education,Urban,Postgraduate,Female,Self,1
APP01730,105096,0,Salaried,48,Single,1,617,2,1.5,345525,73221,3309355,120,Personal,Urban,Undergraduate,Male,Govt,0
APP01731,225659,53382,Business,40,Married,2,628,0,1.5,442854,1712209,941487,24,Home,Urban,Postgraduate,Male,Govt,1
APP01732,107506,0,Self-Employed,53,Single,1,528,2,1.182,386995,717779,3529645,360,Home,Urban,Undergraduate,Male,Self,0
APP01733,135233,35035,Salaried,30,Married,0,635,2,1.5,425159,1879674,4745615,240,Home,Semi-Urban,Undergraduate,Female,Private,0
APP01734,147660,23583,Salaried,60,Married,0,549,1,1.5,206441,668838,1501028,60,Home,Semi-Urban,Graduate,Male,Self,0
APP01735,287125,0,Business,52,Single,1,622,2,1.239,241177,358124,4942777,180,Home,Urban,Graduate,Female,Govt,0
APP01736,57862,13736,Salaried,53,Married,0,706,1,1.5,265567,1256552,2194079,36,Personal,Rural,Graduate,Male,Private,0
